10309,2,5.43,0,4,1326651,0.0000320,80.25121797340164
2786467.86,5.0,11.16,16.0,10.0,387655.5,9.149999999999999e-06,22.178847166582383
873050.886,3.0,3.93,11.0,3.0,119875997.52,1.1819519999999998e-06,7.251250603798204
17934.0,4.0,11.59,0.0,110244.0,57699.37799999999,1.3445999999999998e-06,5.4602951900683685
9897.0,510.0,7.07,17.0,15.0,52492.049999999996,0.0001225557,0.5006706704445404
10530.6,5.0,6.81,679903.0,5.0,378384.89999999997,0.00016515,19.556496979643615
5141.16,2.0,6.83,13.0,4.0,47287.772999999994,0.00992121,2.237657848817329
2968.5599999999995,2.0,7.73,15.0,16.0,143835.21,0.0023856000000000003,5.8276848938794705
876696.9389999999,5.0,15136.12,10.0,16.0,593802.6,0.000386262,6.858710382418697
11172.3,5.0,6.38,11.0,7.0,474593.69999999995,3.087e-06,6.038275758478893
1039413.6,4.0,11.07,18.0,15.0,178411.5,0.00233046,0.4914265671061532
3351.6899999999996,3.0,15136.12,0.0,8.0,486489.0,0.04618079999999999,0.7443185354365099
5063.579999999999,3.0,6.68,11.0,10.0,63623.312999999995,4.599e-06,8.08265937959848
17517.3,2488.0,6.26,676102.0,11.0,716576.4,0.00015083999999999999,15.849240487832152
5248,1,4.03,0,7,1261283,0.0000319,73.7912926466832
34614,4,7.29,11,7,1606150,0.0000316,104.4942966015536
32530,4,6.13,11,4,1580097,0.0000338,71.59728775443648
11850.3,12.0,9.57,18.0,2.0,457657951.5,9.810000000000001e-06,6.121470754077832
3075.5699999999997,6.0,7.52,11.0,3.0,136651090.23,1.0089e-05,1.1442825658613918
3500.1899999999996,9.0,7.45,11.0,6056.0,173623.13999999998,2.8440000000000002e-06,4.653434954735553
3563.9099999999994,9.0,5.85,11.0,111546.0,716274.9,0.00141543,7.1161869732980145
3069.9,2594.0,9.97,11.0,6.0,478226.39999999997,0.5131199999999999,7.390597458139154
10167.0,6.0,11.51,11.0,5.0,456380042.7,1.494e-05,15.57176403295146
3533345.6999999997,4.0,7.52,12.0,16.0,143977.86,4.8987e-05,1.4858830674727752
17494.5,1.0,7.89,11.0,7.0,382123.5,0.00831816,16.241059113789223
1098.3329999999999,5.0,15036.32,11.0,112112.0,220147.83,5.9958e-05,22.617852574374886
33760,3,8.03,11,6,1617800,0.0000333,61.24139993785005
1216.3229999999999,3.0,11.97,11.0,112006.0,707858.4,2.7179999999999996e-06,4.952943558242584
2239.56,2.0,14810.35,13.0,17.0,19199.640599999995,0.00018359999999999996,9.404486694139823
21972.6,4.0,9.54,11.0,24.0,521619.89999999997,1.545e-05,3.814275219537973
10466.4,3.0,11.49,680025.0,5.0,586723.7999999999,0.00014528999999999999,16.53943594727407
3125.7899999999995,4.0,13.13,18.0,15.0,698963.7,0.0002892267,9.610143395141263
10326.9,4.0,12.79,11.0,10.0,142378.11,0.00014246999999999998,3.082412646907163
